index,stime,sites,pH,TN,TP,NH3,tempe,hun,DO,cond,COD,phFlag,TNFlag,TPFlag,NHFlag,temperFlag,turbiFlag,doxygenFlag,conductFlag,permangaFlag
3029,2020-07-18 20:00:00,f,7.002,4.07,0.38,2.55,32.775,6.868,0.412,309.732,4.0,0,0,0,0,0,0,0,0,0
3030,2020-07-19 00:00:00,f,6.898,3.77,0.37,2.76,32.4,6.158,0.315,296.58,3.9,0,0,0,0,0,0,0,0,0
3031,2020-07-19 04:00:00,f,6.835,3.54,0.33,1.9,32.15,6.16,1.348,272.322,3.3,0,0,0,0,0,0,0,0,0
3032,2020-07-19 08:00:00,f,6.895,3.12,0.28,1.56,32.25,6.992,1.812,286.42,3.2,0,0,0,0,0,0,0,0,0
3033,2020-07-19 12:00:00,f,7.038,2.96,0.29,1.83,33.175,5.72,1.268,296.3,3.4,0,0,0,0,0,0,0,0,0
3034,2020-07-19 16:00:00,f,7.09,3.29,0.36,2.63,33.475,5.672,1.255,312.702,3.6,0,0,0,0,0,0,0,0,0
3035,2020-07-19 20:00:00,f,6.998,3.94,0.32,2.88,32.725,5.785,0.313,324.16,4.0,0,0,0,0,0,0,0,0,0
3036,2020-07-20 00:00:00,f,6.912,4.16,0.39,3.6,32.425,5.72,1.182,285.62,4.1,0,0,0,0,0,0,0,0,0
3037,2020-07-20 04:00:00,f,6.833,4.06,0.38,2.39,32.1,5.83,0.71,279.79,3.4,0,0,0,0,0,0,0,0,0
3038,2020-07-20 08:00:00,f,6.872,3.5,0.34,2.07,32.275,5.312,1.73,293.59,3.3,0,0,0,0,0,0,0,0,0
3039,2020-07-20 12:00:00,f,7.033,3.58,0.38,3.22,33.4,5.138,0.765,309.668,3.7,0,0,0,0,0,0,0,0,0
3040,2020-07-20 16:00:00,f,7.145,3.95,0.38,2.96,34.025,4.575,0.58,316.582,3.6,0,0,0,0,0,0,0,0,0
3041,2020-07-20 20:00:00,f,6.958,3.9,0.32,2.66,33.125,6.162,0.345,369.14,3.5,0,0,0,0,0,0,0,0,0
3042,2020-07-21 00:00:00,f,6.96,4.18,0.51,4.31,32.45,5.61,0.512,321.995,4.5,0,0,0,0,0,0,0,0,0
3043,2020-07-21 04:00:00,f,6.805,4.36,0.39,2.45,32.225,5.075,0.867,301.54,3.4,0,0,0,0,0,0,0,0,0
3044,2020-07-21 08:00:00,f,6.942,3.47,0.31,0.87,31.975,9.788,1.988,286.82,3.2,0,0,0,0,0,0,0,0,0
3045,2020-07-21 12:00:00,f,6.965,3.88,0.46,2.15,33.575,9.85,0.835,329.922,3.3,0,0,0,0,0,0,0,0,0
3046,2020-07-21 16:00:00,f,6.948,3.73,0.33,1.93,33.875,7.198,1.355,331.768,3.7,0,0,0,0,0,0,0,0,0
3047,2020-07-21 20:00:00,f,6.8,3.77,0.34,2.49,32.95,7.89,0.438,322.882,2.1,0,0,0,0,0,0,0,0,0
3048,2020-07-22 00:00:00,f,6.808,4.42,0.45,4.02,32.5,7.732,0.41,314.117,4.9,0,0,0,0,0,0,0,0,0
3049,2020-07-22 04:00:00,f,6.74,4.5,0.37,1.97,32.125,7.762,1.808,301.472,3.6,0,0,0,0,0,0,0,0,0
3050,2020-07-22 08:00:00,f,6.788,3.56,0.31,1.22,32.35,7.055,1.822,282.15,3.3,0,0,0,0,0,0,0,0,0
3051,2020-07-22 12:00:00,f,6.96,4.04,0.36,2.77,33.5,6.665,0.565,316.015,3.7,0,0,0,0,0,0,0,0,0
3052,2020-07-22 16:00:00,f,6.98,3.92,0.36,2.76,33.7,6.63,0.598,318.2,3.6,0,0,0,0,0,0,0,0,0
3053,2020-07-22 20:00:00,f,6.885,4.12,0.41,3.13,33.075,7.088,0.205,322.11,4.0,0,0,0,0,0,0,0,0,0
3054,2020-07-23 00:00:00,f,6.852,4.75,0.47,3.88,32.625,6.472,0.042,331.857,4.5,0,0,0,0,0,0,0,0,0
3055,2020-07-23 04:00:00,f,6.695,4.25,0.37,2.04,32.375,6.222,0.878,336.898,3.4,0,0,0,0,0,0,0,0,0
3056,2020-07-23 08:00:00,f,6.778,3.36,0.3,1.39,32.425,6.588,0.568,299.818,3.2,0,0,0,0,0,0,0,0,0
3057,2020-07-23 12:00:00,f,6.935,3.32,0.37,3.06,33.575,5.925,0.473,308.278,3.7,0,0,0,0,0,0,1,0,0
3058,2020-07-23 16:00:00,f,6.94,3.84,0.35,2.65,34.0,5.735,0.378,313.078,3.6,0,0,0,0,0,0,0,0,0
3059,2020-07-23 20:00:00,f,6.88,3.99,0.39,3.45,32.975,6.127,0.44,329.75,3.9,0,0,0,0,0,0,1,0,0
3060,2020-07-24 00:00:00,f,6.852,4.37,0.42,3.38,32.625,5.625,0.503,328.312,2.6,0,0,0,0,0,0,1,0,0
3061,2020-07-24 04:00:00,f,6.708,4.23,0.36,2.3,32.275,5.265,0.565,355.868,3.5,0,0,0,0,0,0,0,0,0
3062,2020-07-24 08:00:00,f,6.84,3.53,0.33,1.69,32.45,6.442,0.79,307.075,3.2,0,0,0,0,0,0,0,0,0
3063,2020-07-24 12:00:00,f,6.98,3.96,0.45,3.67,33.575,5.8,0.14,322.78,4.4,0,0,0,0,0,0,0,0,0
3064,2020-07-24 16:00:00,f,6.978,4.58,0.41,3.41,33.875,6.05,0.175,338.418,2.2,0,0,0,0,0,0,0,0,0
3065,2020-07-24 20:00:00,f,6.98,4.36,0.43,3.41,33.5,5.768,0.06,355.252,1.2,0,0,0,0,0,0,0,0,0
3066,2020-07-25 00:00:00,f,6.872,4.85,0.52,4.15,33.05,5.75,0.01,343.45,3.6,0,0,0,0,0,0,0,0,0
3067,2020-07-25 04:00:00,f,6.755,4.55,0.42,2.69,32.75,5.735,0.795,302.035,3.9,0,0,0,0,0,0,0,0,0
3068,2020-07-25 08:00:00,f,6.77,4.18,0.34,2.21,32.65,6.035,0.608,302.498,3.8,0,0,0,0,0,0,0,0,0
3069,2020-07-25 12:00:00,f,6.858,4.34,0.45,4.04,32.8,12.413,0.042,352.782,4.2,0,0,0,0,0,0,0,0,0
3070,2020-07-25 16:00:00,f,6.952,5.29,0.63,3.95,33.175,18.792,0.12,317.752,7.6,0,0,0,0,0,0,0,0,0
3071,2020-07-25 20:00:00,f,6.875,5.65,0.7,4.35,32.875,8.66,0.002,333.658,8.1,0,0,0,0,0,0,0,0,0
3072,2020-07-26 00:00:00,f,6.832,6.15,0.83,3.49,32.6,7.888,0.025,320.905,7.8,0,0,0,1,0,0,0,0,0
3073,2020-07-26 04:00:00,f,6.645,5.78,0.54,2.63,32.4,6.348,0.585,307.38,4.5,0,0,0,0,0,0,0,0,0
3074,2020-07-26 08:00:00,f,6.74,4.15,0.38,1.87,32.35,6.662,0.332,325.845,3.9,0,0,0,0,0,0,0,0,0
3075,2020-07-26 12:00:00,f,6.842,3.94,0.48,3.84,32.775,10.608,0.329,367.005,5.1,0,0,0,0,0,0,1,0,0
3076,2020-07-26 16:00:00,f,6.802,4.85,0.55,4.18,32.675,12.35,0.326,331.43,4.7,0,0,0,0,0,0,1,0,0
3077,2020-07-26 20:00:00,f,6.863,5.33,0.67,4.21,32.45,13.215,0.324,347.44,6.9,0,0,0,0,0,0,1,0,0
3078,2020-07-27 00:00:00,f,6.768,5.83,0.82,4.8,32.225,10.45,0.321,322.71,9.8,0,0,0,0,0,0,1,0,0
3079,2020-07-27 04:00:00,f,6.662,5.35,0.52,2.46,32.125,8.642,0.318,283.24,3.3,0,0,0,0,0,0,0,0,0
3080,2020-07-27 08:00:00,f,6.725,3.89,0.41,1.94,32.275,8.77,0.25,326.432,4.6,0,0,0,0,0,0,0,0,0
3081,2020-07-27 12:00:00,f,6.935,4.15,0.53,4.86,33.225,8.047,0.284,360.728,4.1,0,0,0,0,0,0,1,0,0
3082,2020-07-27 16:00:00,f,6.92,5.24,0.51,3.71,33.4,8.66,0.319,363.082,5.1,0,0,0,0,0,0,1,0,0
3083,2020-07-27 20:00:00,f,6.873,5.06,0.51,3.53,32.85,8.845,0.353,392.285,5.3,0,0,0,0,0,0,1,0,0
3084,2020-07-28 00:00:00,f,6.822,5.18,0.59,4.94,32.525,7.542,0.388,365.122,4.9,0,0,0,0,0,0,1,0,0
3085,2020-07-28 04:00:00,f,6.638,5.05,0.44,2.58,32.35,7.605,0.422,307.568,4.6,0,0,0,0,0,0,0,0,0
3086,2020-07-28 08:00:00,f,6.758,3.89,0.41,2.12,32.35,7.685,0.285,314.765,4.2,0,0,0,0,0,0,0,0,0
3087,2020-07-28 12:00:00,f,6.985,3.91,0.47,3.78,33.45,6.758,0.032,305.162,4.9,0,0,0,0,0,0,0,0,0
3088,2020-07-28 16:00:00,f,6.928,4.43,0.55,3.24,33.85,6.962,0.012,360.575,4.7,0,0,0,0,0,0,0,0,0
3089,2020-07-28 20:00:00,f,6.835,5.12,0.69,5.48,33.025,9.05,0.002,369.128,4.7,0,0,0,0,0,0,0,0,0
3090,2020-07-29 00:00:00,f,6.748,5.88,0.58,4.03,32.4,7.182,0.334,358.945,6.2,0,0,0,0,0,0,1,0,0
3091,2020-07-29 04:00:00,f,6.595,4.55,0.44,2.1,32.05,6.648,0.665,290.995,4.5,0,0,0,0,0,0,0,0,0
3092,2020-07-29 08:00:00,f,6.652,3.42,0.38,2.15,32.15,5.987,0.688,334.442,2.8,0,0,0,0,0,0,0,0,0
3093,2020-07-29 12:00:00,f,6.06,3.53,0.38,2.95,31.725,3.912,3.65,174.47,4.2,0,0,0,0,0,0,0,0,0
3094,2020-07-29 16:00:00,f,6.615,3.53,0.38,2.95,31.275,7.21,1.87,432.972,4.2,0,0,0,0,0,0,0,0,0
3095,2020-07-29 20:00:00,f,6.972,5.97,1.15,2.87,31.15,7.4,0.922,527.622,8.7,0,0,0,1,0,0,0,0,0
3096,2020-07-30 00:00:00,f,6.955,8.82,1.104,2.79,30.7,11.17,0.667,678.7,10.1,0,0,1,1,0,0,1,0,0
3097,2020-07-30 04:00:00,f,6.93,11.49,1.057,2.71,30.425,13.812,0.413,663.813,10.15,0,0,1,1,0,0,1,0,1
3098,2020-07-30 08:00:00,f,7.11,11.85,1.011,2.63,30.75,14.63,0.158,567.282,10.2,0,0,1,1,0,0,0,0,0
3099,2020-07-30 12:00:00,f,7.135,9.9,0.965,2.55,32.05,18.118,0.105,555.93,8.3,0,0,1,1,0,0,0,0,0
3100,2020-07-30 16:00:00,f,6.968,12.95,0.919,2.47,30.825,19.972,2.072,483.655,9.3,0,0,1,1,0,1,0,0,1
3101,2020-07-30 20:00:00,f,6.44,12.95,0.872,2.39,30.4,21.825,3.96,432.093,10.3,0,0,1,1,0,0,0,0,1
3102,2020-07-31 00:00:00,f,6.972,10.845,0.826,2.31,31.525,18.32,0.048,334.142,11.3,0,1,1,1,0,0,0,0,0
3103,2020-07-31 04:00:00,f,6.755,8.74,0.78,2.23,31.6,14.568,0.495,274.69,5.8,0,0,0,0,0,0,0,0,0
3104,2020-07-31 08:00:00,f,6.847,4.37,0.55,0.95,31.675,12.933,0.678,310.99,4.8,0,0,0,0,0,0,0,0,0
3105,2020-07-31 12:00:00,f,7.022,3.57,0.62,3.22,32.45,11.422,0.411,343.705,6.2,0,0,0,0,0,0,1,0,0
3106,2020-07-31 16:00:00,f,6.97,4.42,0.67,2.96,32.475,10.262,0.143,339.308,5.6,0,0,0,0,0,0,0,0,0
3107,2020-07-31 20:00:00,f,6.928,4.43,0.47,2.92,32.125,10.468,0.05,345.578,5.5,0,0,0,0,0,0,0,0,0
3108,2020-08-01 00:00:00,f,6.912,4.95,0.66,4.47,31.825,9.35,0.018,317.78,5.8,0,0,0,0,0,0,0,0,0
3109,2020-08-01 04:00:00,f,6.795,4.91,0.46,2.07,31.75,8.045,0.75,296.242,4.5,0,0,0,0,0,0,0,0,0
3110,2020-08-01 08:00:00,f,6.868,3.27,0.37,1.12,31.75,7.668,0.772,295.672,2.4,0,0,0,0,0,0,0,0,0
3111,2020-08-01 12:00:00,f,7.083,3.38,0.48,3.76,32.35,7.495,0.17,387.882,4.6,0,0,0,0,0,0,0,0,0
3112,2020-08-01 16:00:00,f,7.033,4.54,0.51,3.65,32.1,6.918,0.237,345.715,3.7,0,0,0,0,0,0,1,0,0
3113,2020-08-01 20:00:00,f,6.99,5.03,0.65,4.62,31.9,8.315,0.304,361.553,6.5,0,0,0,0,0,0,1,0,0
3114,2020-08-02 00:00:00,f,6.975,6.47,0.92,3.625,31.55,7.62,0.371,374.635,7.2,0,0,0,1,0,0,1,0,0
3115,2020-08-02 04:00:00,f,6.84,5.94,0.52,2.63,31.4,7.135,0.438,320.492,4.8,0,0,0,0,0,0,0,0,0
3116,2020-08-02 08:00:00,f,6.89,4.03,0.39,1.42,31.55,6.46,0.225,322.88,4.0,0,0,0,0,0,0,0,0,0
3117,2020-08-02 12:00:00,f,7.098,4.16,0.56,5.2,32.15,6.193,0.199,407.65,5.7,0,0,0,0,0,0,1,0,0
3118,2020-08-02 16:00:00,f,7.01,5.89,0.6,4.33,31.825,6.648,0.173,373.065,3.9,0,0,0,0,0,0,1,0,0
3119,2020-08-02 20:00:00,f,7.018,6.85,0.63,4.87,31.6,7.322,0.147,412.078,6.3,0,0,0,0,0,0,1,0,0
3120,2020-08-03 00:00:00,f,6.918,6.5,0.6,4.48,31.325,5.8,0.121,384.108,4.3,0,0,0,0,0,0,1,0,0
3121,2020-08-03 04:00:00,f,6.808,5.78,0.66,3.14,31.1,5.545,0.095,329.13,4.9,0,0,0,0,0,0,0,0,0
3122,2020-08-03 08:00:00,f,6.83,4.42,0.36,2.12,31.4,5.658,0.258,335.322,4.3,0,0,0,0,0,0,0,0,0
3123,2020-08-03 12:00:00,f,7.018,4.54,0.988,4.33,31.95,5.5,0.303,390.605,5.0,0,0,0,0,0,0,1,0,0
3124,2020-08-03 16:00:00,f,6.955,5.67,0.72,3.88,31.9,5.438,0.349,379.32,5.0,0,0,0,0,0,0,1,0,0
3125,2020-08-03 20:00:00,f,6.935,5.52,0.43,3.1,31.9,6.332,0.394,382.523,5.0,0,0,0,0,0,0,1,0,0
3126,2020-08-04 00:00:00,f,6.872,5.35,0.56,4.7,31.9,5.67,0.439,354.268,6.5,0,0,0,0,0,0,1,0,0
3127,2020-08-04 04:00:00,f,6.718,5.4,0.5,2.89,31.9,5.752,0.485,318.122,5.8,0,0,0,0,0,0,1,0,0
3128,2020-08-04 08:00:00,f,6.82,4.37,0.31,1.86,31.225,4.418,0.53,332.345,4.2,0,0,0,0,0,0,0,0,0
3129,2020-08-04 12:00:00,f,6.985,4.25,0.42,3.98,30.75,4.322,0.332,393.942,4.2,0,0,0,0,0,0,0,0,0
3130,2020-08-04 16:00:00,f,6.91,5.43,0.43,3.44,30.775,4.225,0.535,349.388,4.8,0,0,0,0,0,0,0,0,0
3131,2020-08-04 20:00:00,f,6.895,5.29,0.44,3.27,30.6,4.998,0.232,357.532,4.8,0,0,0,0,0,0,0,0,0
3132,2020-08-05 00:00:00,f,6.842,5.34,0.56,4.64,30.35,4.59,0.295,348.29,5.0,0,0,0,0,0,0,0,0,0
3133,2020-08-05 04:00:00,f,6.72,5.28,0.44,2.31,30.275,4.368,1.88,307.737,4.4,0,0,0,0,0,0,0,0,0
3134,2020-08-05 08:00:00,f,6.75,4.1,0.34,1.79,30.3,4.225,1.29,330.412,4.2,0,0,0,0,0,0,0,0,0
3135,2020-08-05 12:00:00,f,6.892,5.02,0.74,3.37,30.2,6.332,0.025,436.48,7.7,0,0,0,1,0,0,0,0,0
3136,2020-08-05 16:00:00,f,6.828,7.0,0.74,4.95,30.125,7.932,0.048,373.393,8.0,0,0,0,0,0,0,0,0,0
3137,2020-08-05 20:00:00,f,6.8,6.42,0.71,4.62,30.05,5.125,0.032,339.218,6.3,0,0,0,0,0,0,0,0,0
3138,2020-08-06 00:00:00,f,6.743,6.62,0.69,5.65,30.025,4.135,0.048,339.922,6.0,0,0,0,0,0,0,0,0,0
3139,2020-08-06 04:00:00,f,6.672,6.59,0.5,3.19,29.75,4.228,0.37,333.988,4.1,0,0,0,0,0,0,0,0,0
3140,2020-08-06 08:00:00,f,6.745,5.07,0.47,2.51,29.95,4.037,0.535,339.87,4.7,0,0,0,0,0,0,0,0,0
3141,2020-08-06 12:00:00,f,6.815,5.08,0.43,4.33,30.45,3.675,0.045,358.498,5.4,0,0,0,0,0,0,0,0,0
3142,2020-08-06 16:00:00,f,6.802,5.92,0.44,3.76,30.65,3.502,0.075,368.695,3.8,0,0,0,0,0,0,0,0,0
3143,2020-08-06 20:00:00,f,6.832,5.79,0.47,3.96,30.425,4.245,0.01,366.468,5.3,0,0,0,0,0,0,0,0,0
3144,2020-08-07 00:00:00,f,6.795,6.77,0.86,3.36,30.25,4.322,0.02,383.34,9.2,0,0,0,1,0,0,0,0,0
3145,2020-08-07 04:00:00,f,6.565,6.86,0.49,2.76,30.05,3.285,0.992,313.065,4.3,0,0,0,0,0,0,0,0,0
3146,2020-08-07 08:00:00,f,6.61,4.9,0.34,1.99,30.15,3.268,0.742,338.875,3.9,0,0,0,0,0,0,0,0,0
3147,2020-08-07 12:00:00,f,6.873,4.98,0.42,4.06,30.725,3.065,0.018,382.362,4.9,0,0,0,0,0,0,0,0,0
3148,2020-08-07 16:00:00,f,6.848,5.84,0.45,3.68,31.075,2.985,0.032,361.575,5.0,0,0,0,0,0,0,0,0,0
3149,2020-08-07 20:00:00,f,6.828,6.0,0.61,4.96,30.55,4.15,0.012,391.635,6.3,0,0,0,0,0,0,0,0,0
3150,2020-08-08 00:00:00,f,6.732,6.87,0.74,5.8,30.175,3.708,0.022,350.065,7.8,0,0,0,0,0,0,0,0,0
3151,2020-08-08 04:00:00,f,6.522,6.4,0.46,2.9,30.0,3.27,0.862,313.548,4.8,0,0,0,0,0,0,0,0,0
3152,2020-08-08 08:00:00,f,6.658,5.08,0.37,2.46,30.025,2.922,0.632,343.25,4.1,0,0,0,0,0,0,0,0,0
3153,2020-08-08 12:00:00,f,6.81,5.27,0.53,4.95,30.8,2.955,0.03,400.69,4.0,0,0,0,0,0,0,0,0,0
3154,2020-08-08 16:00:00,f,6.918,5.88,0.49,3.44,31.35,2.97,0.062,374.43,4.9,0,0,0,0,0,0,0,0,0
3155,2020-08-08 20:00:00,f,6.848,5.74,0.51,4.7,30.975,3.312,0.04,384.765,6.1,0,0,0,0,0,0,0,0,0
3156,2020-08-09 00:00:00,f,6.795,6.36,0.57,4.94,30.6,3.585,0.02,394.878,2.8,0,0,0,0,0,0,0,0,0
3157,2020-08-09 04:00:00,f,6.62,6.32,0.48,3.65,30.3,2.812,0.335,341.27,5.0,0,0,0,0,0,0,0,0,0
3158,2020-08-09 08:00:00,f,6.758,5.42,0.43,3.3,30.3,3.175,0.145,389.845,4.4,0,0,0,0,0,0,0,0,0
3159,2020-08-09 12:00:00,f,6.922,6.2,0.69,4.58,31.125,3.002,0.015,424.06,5.5,0,0,0,1,0,0,0,0,0
3160,2020-08-09 16:00:00,f,6.99,7.51,0.83,5.86,31.425,3.018,0.005,428.68,7.3,0,0,0,0,0,0,0,0,0
3161,2020-08-09 20:00:00,f,6.978,8.15,0.89,4.897,31.4,3.33,0.008,406.708,2.3,0,0,0,1,0,0,0,0,0
3162,2020-08-10 00:00:00,f,6.815,8.85,0.99,3.933,30.925,2.955,0.04,384.47,9.5,0,0,0,1,0,0,0,0,0
3163,2020-08-10 04:00:00,f,6.59,7.72,0.59,2.97,30.575,2.795,0.698,331.542,3.7,0,0,0,0,0,0,0,0,0
3164,2020-08-10 08:00:00,f,6.562,5.25,0.41,2.42,30.65,2.518,0.878,327.52,2.5,0,0,0,0,0,0,0,0,0
3165,2020-08-10 12:00:00,f,6.71,4.72,0.39,3.33,30.825,2.482,0.265,378.132,4.6,0,0,0,0,0,0,0,0,0
3166,2020-08-10 16:00:00,f,6.76,4.85,0.38,2.84,31.025,2.72,0.28,373.422,4.6,0,0,0,0,0,0,0,0,0
3167,2020-08-10 20:00:00,f,6.73,4.94,0.4,3.67,30.85,3.128,0.173,377.79,5.5,0,0,0,0,0,0,0,0,0
3168,2020-08-11 00:00:00,f,6.685,5.9,0.55,5.58,30.55,2.45,0.198,357.65,6.9,0,0,0,0,0,0,0,0,0
3169,2020-08-11 04:00:00,f,6.555,6.24,0.42,2.83,30.05,3.665,0.255,365.462,4.6,0,0,0,0,0,0,0,0,0
3170,2020-08-11 08:00:00,f,6.172,6.24,0.61,3.74,28.65,9.665,0.872,314.955,8.9,0,0,0,0,0,0,0,0,0
3171,2020-08-11 12:00:00,f,6.412,6.24,0.78,4.32,28.475,6.317,0.225,342.415,8.45,0,0,0,0,0,0,0,0,1
3172,2020-08-11 16:00:00,f,6.51,6.24,0.6,3.67,29.55,2.515,0.152,362.052,8.0,0,0,0,0,0,0,0,0,0
3173,2020-08-11 20:00:00,f,6.598,6.24,0.55,3.97,29.7,2.532,0.08,391.385,5.2,0,0,0,0,0,0,0,0,0
3174,2020-08-12 00:00:00,f,6.548,6.24,0.6,4.14,29.825,2.402,0.048,371.538,6.2,0,0,0,0,0,0,0,0,0
3175,2020-08-12 04:00:00,f,6.397,6.24,0.46,2.19,29.425,3.27,0.223,324.48,2.8,0,0,0,0,0,0,0,0,0
3176,2020-08-12 08:00:00,f,5.962,6.24,0.49,2.19,28.475,15.44,3.77,273.99,2.8,0,0,0,0,0,1,0,0,0
3177,2020-08-12 12:00:00,f,5.872,6.38,0.79,3.705,29.25,27.61,4.782,423.495,6.6,0,0,0,1,0,0,0,0,0
3178,2020-08-12 16:00:00,f,5.735,8.04,0.62,5.22,29.275,23.352,5.565,434.948,5.4,0,0,0,0,0,0,0,0,0
3179,2020-08-12 20:00:00,f,5.68,8.05,0.57,4.683,29.25,20.24,5.175,443.135,6.9,0,0,0,1,0,0,0,0,0
3180,2020-08-13 00:00:00,f,5.6,9.18,0.74,4.147,29.0,19.91,5.55,453.22,8.6,0,0,0,1,0,0,0,0,0
3181,2020-08-13 04:00:00,f,5.305,8.48,0.47,3.61,28.975,16.575,6.198,373.298,6.7,0,0,0,0,0,0,0,0,0
3182,2020-08-13 08:00:00,f,5.625,7.02,0.5,4.96,29.05,13.56,5.993,476.345,5.5,0,0,0,0,0,0,0,0,0
3183,2020-08-13 12:00:00,f,5.638,8.14,0.67,5.385,29.7,11.077,5.852,476.698,5.4,0,0,0,1,0,0,0,0,0
3184,2020-08-13 16:00:00,f,5.75,9.02,0.56,5.81,30.0,8.468,4.833,469.23,7.4,0,0,0,0,0,0,0,0,0
3185,2020-08-13 20:00:00,f,5.622,8.62,0.56,5.14,29.625,8.22,4.565,466.278,5.1,0,0,0,1,0,0,0,0,0
3186,2020-08-14 00:00:00,f,5.375,8.82,0.63,4.47,29.375,8.535,4.998,462.082,6.9,0,0,0,1,0,0,0,0,0
3187,2020-08-14 04:00:00,f,5.282,8.18,0.53,3.8,29.05,7.968,5.512,399.038,6.1,0,0,0,0,0,0,0,0,0
3188,2020-08-14 08:00:00,f,5.428,7.1,0.61,3.41,29.225,5.768,5.662,423.888,3.0,0,0,0,0,0,0,0,0,0
3189,2020-08-14 12:00:00,f,5.672,7.89,0.65,4.41,30.175,5.482,5.01,459.938,5.5,0,0,0,1,0,0,0,0,0
3190,2020-08-14 16:00:00,f,5.672,9.12,0.61,5.41,30.425,4.65,4.25,450.045,3.7,0,0,0,0,0,0,0,0,0
3191,2020-08-14 20:00:00,f,5.642,8.75,0.62,4.567,30.325,5.203,4.338,485.318,4.5,0,0,0,1,0,0,0,0,0
3192,2020-08-15 00:00:00,f,5.395,9.39,0.74,3.723,30.15,5.31,4.55,434.308,7.8,0,0,0,1,0,0,0,0,0
3193,2020-08-15 04:00:00,f,5.32,8.24,0.78,2.88,28.075,16.685,5.602,291.205,8.3,0,0,0,0,0,0,0,0,1
3194,2020-08-15 08:00:00,f,5.682,6.33,0.55,4.24,29.15,5.328,4.14,485.657,8.8,0,0,0,0,0,0,0,0,0
3195,2020-08-15 12:00:00,f,5.585,7.39,0.45,4.72,29.575,8.312,4.465,395.115,4.1,0,0,0,0,0,0,0,0,0
3196,2020-08-15 16:00:00,f,5.493,5.97,0.49,2.51,28.325,6.145,2.84,335.842,6.4,0,0,0,0,0,0,0,0,0
3197,2020-08-15 20:00:00,f,5.702,5.05,0.55,3.22,29.05,5.848,1.912,471.213,4.8,0,0,0,0,0,0,0,0,0
3198,2020-08-16 00:00:00,f,5.642,6.15,0.46,3.6,29.175,3.205,1.045,493.758,4.9,0,0,0,0,0,0,0,0,0
3199,2020-08-16 04:00:00,f,5.655,6.37,0.46,2.32,29.05,2.482,0.745,478.922,3.4,0,0,0,0,0,0,0,0,0
3200,2020-08-16 08:00:00,f,5.708,6.08,0.41,2.05,29.225,2.358,0.573,492.15,3.6,0,0,0,0,0,0,0,0,0
3201,2020-08-16 12:00:00,f,5.818,6.65,0.55,4.24,30.0,2.278,0.62,484.73,4.5,0,0,0,0,0,0,0,0,0
3202,2020-08-16 16:00:00,f,5.852,6.95,0.51,3.29,30.25,2.245,2.47,466.282,2.9,0,0,0,0,0,0,0,0,0
3203,2020-08-16 20:00:00,f,5.632,7.39,0.59,4.88,30.075,2.12,3.35,506.465,4.8,0,0,0,0,0,0,0,0,0
3204,2020-08-17 00:00:00,f,5.523,7.8,0.6,4.78,29.9,1.808,3.3,435.63,4.8,0,0,0,0,0,0,0,0,0
3205,2020-08-17 04:00:00,f,5.098,7.8,0.6,4.78,29.7,1.26,4.482,281.01,4.8,0,0,0,0,0,0,0,0,0
3206,2020-08-17 08:00:00,f,4.645,7.8,0.6,4.78,29.925,0.895,5.03,197.27,4.8,0,0,0,0,0,0,0,0,0
3207,2020-08-17 12:00:00,f,4.31,7.8,0.6,4.78,30.1,0.707,5.632,198.516,4.8,0,0,0,0,0,0,0,1,0
3208,2020-08-17 16:00:00,f,4.668,7.8,0.6,4.78,30.15,1.537,4.837,199.762,4.8,0,0,0,0,0,0,0,0,0
3209,2020-08-17 20:00:00,f,4.835,8.19,0.93,4.695,30.075,1.822,2.82,226.175,8.6,0,0,0,1,0,0,0,0,0
3210,2020-08-18 00:00:00,f,4.95,8.19,0.93,4.609,29.975,1.115,5.135,248.764,8.6,1,0,0,1,0,0,0,1,0
3211,2020-08-18 04:00:00,f,5.065,8.19,0.93,4.524,30.0,1.195,5.83,271.353,8.6,1,0,0,1,0,0,0,1,0
3212,2020-08-18 08:00:00,f,5.18,8.19,0.93,4.438,30.45,1.195,6.01,293.942,8.6,1,0,0,1,0,0,0,1,0
3213,2020-08-18 12:00:00,f,5.295,8.19,0.93,4.353,30.375,1.178,6.01,316.53,8.6,1,0,0,1,0,0,0,1,0
3214,2020-08-18 16:00:00,f,5.41,8.19,0.93,4.268,30.525,1.178,5.998,339.119,8.6,1,0,0,1,0,0,0,1,0
3215,2020-08-18 20:00:00,f,5.525,8.19,0.93,4.182,30.25,1.237,5.3,361.708,8.6,0,0,0,1,0,0,0,0,0
3216,2020-08-19 00:00:00,f,4.16,8.19,0.93,4.097,30.225,0.675,6.842,394.832,8.6,0,0,0,1,0,0,0,1,0
3217,2020-08-19 04:00:00,f,4.175,8.19,0.93,4.012,30.35,0.725,7.05,427.956,8.6,0,0,0,1,0,0,0,1,0
3218,2020-08-19 08:00:00,f,4.168,8.19,0.93,3.926,30.475,0.705,7.042,461.081,8.6,0,0,0,1,0,0,0,1,0
3219,2020-08-19 12:00:00,f,5.792,8.19,0.93,3.841,30.55,1.557,1.008,494.205,8.6,0,0,0,1,0,0,0,0,0
3220,2020-08-19 16:00:00,f,5.945,8.19,0.93,3.755,30.225,3.46,2.165,452.242,8.6,0,0,0,1,0,0,0,0,0
3221,2020-08-19 20:00:00,f,5.628,10.45,1.06,3.67,30.45,3.942,0.53,453.475,3.6,0,0,0,0,0,0,0,0,0
